question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
126795,67723,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,12000.0,lv,lv,Online,U.S. President,0,,6/2/20,6/4/20,11/3/20,,False,,True,False,False,7/28/20 06:57,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,49.0
126795,67723,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,12000.0,lv,lv,Online,U.S. President,0,,6/2/20,6/4/20,11/3/20,,False,,True,False,False,7/28/20 06:57,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Trump,13254,Donald Trump,REP,43.0
124550,66745,2020,,1416,Harris Insights & Analytics,960,Hill.TV,HarrisX,133.0,Harris Insights & Analytics,C,2827.0,rv,rv,Online,U.S. President,0,,6/1/20,6/4/20,11/3/20,,False,,,False,False,6/8/20 16:13,,https://thehill.com/hilltv/what-americas-thinking/501700-poll-biden-leads-trump-by-10-points-in-new-2020-general,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,47.0
124550,66745,2020,,1416,Harris Insights & Analytics,960,Hill.TV,HarrisX,133.0,Harris Insights & Analytics,C,2827.0,rv,rv,Online,U.S. President,0,,6/1/20,6/4/20,11/3/20,,False,,,False,False,6/8/20 16:13,,https://thehill.com/hilltv/what-americas-thinking/501700-poll-biden-leads-trump-by-10-points-in-new-2020-general,general,6210,Trump,13254,Donald Trump,REP,37.0
124678,66816,2020,Michigan,143,EPIC-MRA,,,EPIC-MRA,84.0,EPIC-MRA,B+,600.0,lv,lv,Live Phone,U.S. President,0,,5/31/20,6/4/20,11/3/20,,False,,,False,False,6/16/20 06:51,,https://ssl2002.webhosting.comcast.net/epic-mra/press/Stwd_Survey_June2020_2nd_Media_Freq.pdf,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,55.0
124678,66816,2020,Michigan,143,EPIC-MRA,,,EPIC-MRA,84.0,EPIC-MRA,B+,600.0,lv,lv,Live Phone,U.S. President,0,,5/31/20,6/4/20,11/3/20,,False,,,False,False,6/16/20 06:51,,https://ssl2002.webhosting.comcast.net/epic-mra/press/Stwd_Survey_June2020_2nd_Media_Freq.pdf,general,6233,Trump,13254,Donald Trump,REP,39.0
128057,68371,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,U.S. President,0,,5/26/20,6/4/20,11/3/20,,False,,True,False,False,9/2/20 20:27,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,48.0
128057,68371,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,U.S. President,0,,5/26/20,6/4/20,11/3/20,,False,,True,False,False,9/2/20 20:27,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Trump,13254,Donald Trump,REP,44.0
124465,66723,2020,,1102,Emerson College,1185,Nexstar,Emerson College,88.0,Emerson College,A-,1431.0,rv,rv,IVR/Online,U.S. President,0,,6/2/20,6/3/20,11/3/20,,False,,,False,False,6/3/20 16:02,,https://emersonpolling.reportablenews.com/pr/june-national-poll-voters-want-justice-for-george-floyd-as-trust-in-police-is-split,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,52.7
124465,66723,2020,,1102,Emerson College,1185,Nexstar,Emerson College,88.0,Emerson College,A-,1431.0,rv,rv,IVR/Online,U.S. President,0,,6/2/20,6/3/20,11/3/20,,False,,,False,False,6/3/20 16:02,,https://emersonpolling.reportablenews.com/pr/june-national-poll-voters-want-justice-for-george-floyd-as-trust-in-police-is-split,general,6210,Trump,13254,Donald Trump,REP,47.3
124482,66729,2020,North Carolina,383,Public Policy Polling,,,Public Policy Polling,263.0,Public Policy Polling,B,949.0,v,v,IVR/Text,U.S. President,0,,6/2/20,6/3/20,11/3/20,,False,,,False,False,6/4/20 08:09,,https://www.publicpolicypolling.com/wp-content/uploads/2020/06/NCResultsJune2020.pdf,general,6238,Biden,13256,Joseph R. Biden Jr.,DEM,49.0
124482,66729,2020,North Carolina,383,Public Policy Polling,,,Public Policy Polling,263.0,Public Policy Polling,B,949.0,v,v,IVR/Text,U.S. President,0,,6/2/20,6/3/20,11/3/20,,False,,,False,False,6/4/20 08:09,,https://www.publicpolicypolling.com/wp-content/uploads/2020/06/NCResultsJune2020.pdf,general,6238,Trump,13254,Donald Trump,REP,45.0
124520,66743,2020,,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183.0,Marist College,A+,958.0,rv,rv,Live Phone,U.S. President,0,,6/2/20,6/3/20,11/3/20,,False,,,False,False,6/5/20 12:05,,http://maristpoll.marist.edu/wp-content/uploads/2020/06/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2006041039.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,50.0
124520,66743,2020,,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183.0,Marist College,A+,958.0,rv,rv,Live Phone,U.S. President,0,,6/2/20,6/3/20,11/3/20,,False,,,False,False,6/5/20 12:05,,http://maristpoll.marist.edu/wp-content/uploads/2020/06/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2006041039.pdf,general,6210,Trump,13254,Donald Trump,REP,43.0
124485,66730,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471.0,Civiqs,B/C,1327.0,a,a,Online,U.S. President,0,,6/1/20,6/3/20,11/3/20,,False,,,False,False,6/4/20 08:18,,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_06_z972k3.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,47.0
124485,66730,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471.0,Civiqs,B/C,1327.0,a,a,Online,U.S. President,0,,6/1/20,6/3/20,11/3/20,,False,,,False,False,6/4/20 08:18,,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_06_z972k3.pdf,general,6210,Trump,13254,Donald Trump,REP,44.0
126794,67722,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,12000.0,lv,lv,Online,U.S. President,0,,6/1/20,6/3/20,11/3/20,,False,,True,False,False,7/28/20 06:57,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,49.0
126794,67722,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,12000.0,lv,lv,Online,U.S. President,0,,6/1/20,6/3/20,11/3/20,,False,,True,False,False,7/28/20 06:57,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Trump,13254,Donald Trump,REP,43.0
124494,66733,2020,,228,IBD/TIPP,,,IBD/TIPP,144.0,IBD/TIPP,A/B,964.0,rv,rv,Online,U.S. President,0,,5/31/20,6/3/20,11/3/20,,False,,,False,False,6/4/20 13:28,,https://www.investors.com/politics/joe-biden-regains-2020-election-lead-president-trump-job-approval-dives/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,45.0
124494,66733,2020,,228,IBD/TIPP,,,IBD/TIPP,144.0,IBD/TIPP,A/B,964.0,rv,rv,Online,U.S. President,0,,5/31/20,6/3/20,11/3/20,,False,,,False,False,6/4/20 13:28,,https://www.investors.com/politics/joe-biden-regains-2020-election-lead-president-trump-job-approval-dives/,general,6210,Trump,13254,Donald Trump,REP,42.0
124528,66748,2020,Michigan,143,EPIC-MRA,"177,683,684,685",Detroit Free Press | WLNS TV 6 | WOOD TV 8 | WJRT (ABC) TV 12,EPIC-MRA,84.0,EPIC-MRA,B+,600.0,lv,lv,Live Phone,U.S. President,0,,5/30/20,6/3/20,11/3/20,,False,,,False,False,6/7/20 07:56,,https://ssl2002.webhosting.comcast.net/epic-mra/press/Stwd_Survey_June2020_FreePress_Freq.pdf,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,53.0
124528,66748,2020,Michigan,143,EPIC-MRA,"177,683,684,685",Detroit Free Press | WLNS TV 6 | WOOD TV 8 | WJRT (ABC) TV 12,EPIC-MRA,84.0,EPIC-MRA,B+,600.0,lv,lv,Live Phone,U.S. President,0,,5/30/20,6/3/20,11/3/20,,False,,,False,False,6/7/20 07:56,,https://ssl2002.webhosting.comcast.net/epic-mra/press/Stwd_Survey_June2020_FreePress_Freq.pdf,general,6233,Trump,13254,Donald Trump,REP,41.0
128056,68370,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,U.S. President,0,,5/25/20,6/3/20,11/3/20,,False,,True,False,False,9/2/20 20:27,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,49.0
128056,68370,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,U.S. President,0,,5/25/20,6/3/20,11/3/20,,False,,True,False,False,9/2/20 20:27,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Trump,13254,Donald Trump,REP,44.0
124423,66705,2020,,744,Ipsos,71,Reuters,Ipsos,154.0,Ipsos,B-,964.0,rv,rv,Online,U.S. President,0,,6/1/20,6/2/20,11/3/20,,False,,,False,False,6/2/20 18:25,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/2020_reuters_tracking_-_core_political_coronavirus_tracker_06_03_2020.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,47.0
124423,66705,2020,,744,Ipsos,71,Reuters,Ipsos,154.0,Ipsos,B-,964.0,rv,rv,Online,U.S. President,0,,6/1/20,6/2/20,11/3/20,,False,,,False,False,6/2/20 18:25,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/2020_reuters_tracking_-_core_political_coronavirus_tracker_06_03_2020.pdf,general,6210,Trump,13254,Donald Trump,REP,37.0
124468,66705,2020,,744,Ipsos,71,Reuters,Ipsos,154.0,Ipsos,B-,1113.0,a,a,Online,U.S. President,0,,6/1/20,6/2/20,11/3/20,,False,,,False,False,6/3/20 17:26,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/2020_reuters_tracking_-_core_political_coronavirus_tracker_06_03_2020.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,42.0
124468,66705,2020,,744,Ipsos,71,Reuters,Ipsos,154.0,Ipsos,B-,1113.0,a,a,Online,U.S. President,0,,6/1/20,6/2/20,11/3/20,,False,,,False,False,6/3/20 17:26,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-06/2020_reuters_tracking_-_core_political_coronavirus_tracker_06_03_2020.pdf,general,6210,Trump,13254,Donald Trump,REP,35.0
124510,66719,2020,,1478,Research Co.,,,Research Co.,449.0,Research Co.,B-,1000.0,a,a,Online,U.S. President,0,,6/1/20,6/2/20,11/3/20,,False,,,False,False,6/5/20 09:07,,https://researchco.ca/2020/06/05/trump-vs-biden/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,46.0
124510,66719,2020,,1478,Research Co.,,,Research Co.,449.0,Research Co.,B-,1000.0,a,a,Online,U.S. President,0,,6/1/20,6/2/20,11/3/20,,False,,,False,False,6/5/20 09:07,,https://researchco.ca/2020/06/05/trump-vs-biden/,general,6210,Trump,13254,Donald Trump,REP,41.0
124510,66719,2020,,1478,Research Co.,,,Research Co.,449.0,Research Co.,B-,1000.0,a,a,Online,U.S. President,0,,6/1/20,6/2/20,11/3/20,,False,,,False,False,6/5/20 09:07,,https://researchco.ca/2020/06/05/trump-vs-biden/,general,6210,Jorgensen,14611,Jo Jorgensen,LIB,2.0
124541,66754,2020,,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395.0,Zogby Interactive/JZ Analytics,C+,1007.0,lv,lv,Online,U.S. President,0,,6/1/20,6/2/20,11/3/20,,False,,,False,False,6/8/20 11:25,,https://www.zogbyanalytics.com/news/939-the-zogby-poll-trump-job-approval-steady-at-48-approve-51-disapprove-biden-and-trump-neck-and-neck-at-46-biden-performing-very-well-with-swing-voters-trump-s-approval-at-51-with-hispanics,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,46.0
124541,66754,2020,,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395.0,Zogby Interactive/JZ Analytics,C+,1007.0,lv,lv,Online,U.S. President,0,,6/1/20,6/2/20,11/3/20,,False,,,False,False,6/8/20 11:25,,https://www.zogbyanalytics.com/news/939-the-zogby-poll-trump-job-approval-steady-at-48-approve-51-disapprove-biden-and-trump-neck-and-neck-at-46-biden-performing-very-well-with-swing-voters-trump-s-approval-at-51-with-hispanics,general,6210,Trump,13254,Donald Trump,REP,46.0
124450,66718,2020,,568,YouGov,352,Economist,YouGov,391.0,YouGov,B,1244.0,rv,rv,Online,U.S. President,0,,5/31/20,6/2/20,11/3/20,,False,,,False,False,6/3/20 09:41,,https://docs.cdn.yougov.com/c00sty9kik/econTabReport.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,47.0
124450,66718,2020,,568,YouGov,352,Economist,YouGov,391.0,YouGov,B,1244.0,rv,rv,Online,U.S. President,0,,5/31/20,6/2/20,11/3/20,,False,,,False,False,6/3/20 09:41,,https://docs.cdn.yougov.com/c00sty9kik/econTabReport.pdf,general,6210,Trump,13254,Donald Trump,REP,40.0
126793,67721,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,12000.0,lv,lv,Online,U.S. President,0,,5/31/20,6/2/20,11/3/20,,False,,True,False,False,7/28/20 06:57,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,49.0
126793,67721,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,12000.0,lv,lv,Online,U.S. President,0,,5/31/20,6/2/20,11/3/20,,False,,True,False,False,7/28/20 06:57,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Trump,13254,Donald Trump,REP,43.0
124469,66724,2020,Arizona,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Beacon Research/Shaw & Co. Research,A-,1002.0,rv,rv,Live Phone,U.S. President,0,,5/30/20,6/2/20,11/3/20,,False,,,False,False,6/3/20 18:16,,https://static.foxnews.com/foxnews.com/content/uploads/2020/06/35199d36-Fox_May-30-June-2-2020_Complete_Arizona_Topline_June-3-Release.pdf,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,46.0
124469,66724,2020,Arizona,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Beacon Research/Shaw & Co. Research,A-,1002.0,rv,rv,Live Phone,U.S. President,0,,5/30/20,6/2/20,11/3/20,,False,,,False,False,6/3/20 18:16,,https://static.foxnews.com/foxnews.com/content/uploads/2020/06/35199d36-Fox_May-30-June-2-2020_Complete_Arizona_Topline_June-3-Release.pdf,general,6214,Trump,13254,Donald Trump,REP,42.0
124470,66725,2020,Ohio,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Beacon Research/Shaw & Co. Research,A-,803.0,rv,rv,Live Phone,U.S. President,0,,5/30/20,6/2/20,11/3/20,,False,,,False,False,6/3/20 18:16,,https://static.foxnews.com/foxnews.com/content/uploads/2020/06/Fox_May-30-June-2-2020_Complete_Ohio_Topline_June-3-Release.pdf,general,6246,Biden,13256,Joseph R. Biden Jr.,DEM,45.0
124470,66725,2020,Ohio,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Beacon Research/Shaw & Co. Research,A-,803.0,rv,rv,Live Phone,U.S. President,0,,5/30/20,6/2/20,11/3/20,,False,,,False,False,6/3/20 18:16,,https://static.foxnews.com/foxnews.com/content/uploads/2020/06/Fox_May-30-June-2-2020_Complete_Ohio_Topline_June-3-Release.pdf,general,6246,Trump,13254,Donald Trump,REP,43.0
124471,66726,2020,Wisconsin,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Beacon Research/Shaw & Co. Research,A-,801.0,rv,rv,Live Phone,U.S. President,0,,5/30/20,6/2/20,11/3/20,,False,,,False,False,6/3/20 18:16,,https://static.foxnews.com/foxnews.com/content/uploads/2020/06/Fox_May-30-June-2-2020_Complete_Wisconsin_Topline_June-3-Release.pdf,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,49.0
124471,66726,2020,Wisconsin,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Beacon Research/Shaw & Co. Research,A-,801.0,rv,rv,Live Phone,U.S. President,0,,5/30/20,6/2/20,11/3/20,,False,,,False,False,6/3/20 18:16,,https://static.foxnews.com/foxnews.com/content/uploads/2020/06/Fox_May-30-June-2-2020_Complete_Wisconsin_Topline_June-3-Release.pdf,general,6259,Trump,13254,Donald Trump,REP,40.0
124533,66749,2020,,335,NBC News/The Wall Street Journal,,,NBC News/The Wall Street Journal,221.0,NBC News/The Wall Street Journal,A-,1000.0,rv,rv,Live Phone,U.S. President,0,,5/28/20,6/2/20,11/3/20,,False,,,False,False,6/7/20 08:58,,https://assets.documentcloud.org/documents/6938425/200266-NBCWSJ-June-Poll.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,49.0
124533,66749,2020,,335,NBC News/The Wall Street Journal,,,NBC News/The Wall Street Journal,221.0,NBC News/The Wall Street Journal,A-,1000.0,rv,rv,Live Phone,U.S. President,0,,5/28/20,6/2/20,11/3/20,,False,,,False,False,6/7/20 08:58,,https://assets.documentcloud.org/documents/6938425/200266-NBCWSJ-June-Poll.pdf,general,6210,Trump,13254,Donald Trump,REP,42.0
124500,66735,2020,,1240,Optimus,,,Øptimus,245.0,Optimus,B/C,917.0,a,a,Online,U.S. President,0,,5/26/20,6/2/20,11/3/20,,False,,True,False,False,6/4/20 16:08,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-04-2020,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,43.2
124500,66735,2020,,1240,Optimus,,,Øptimus,245.0,Optimus,B/C,917.0,a,a,Online,U.S. President,0,,5/26/20,6/2/20,11/3/20,,False,,True,False,False,6/4/20 16:08,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-04-2020,general,6210,Trump,13254,Donald Trump,REP,35.3
124501,66735,2020,,1240,Optimus,,,Øptimus,245.0,Optimus,B/C,795.0,lv,lv,Online,U.S. President,0,,5/26/20,6/2/20,11/3/20,,False,,True,False,False,6/4/20 16:08,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-04-2020,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,50.9
124501,66735,2020,,1240,Optimus,,,Øptimus,245.0,Optimus,B/C,795.0,lv,lv,Online,U.S. President,0,,5/26/20,6/2/20,11/3/20,,False,,True,False,False,6/4/20 16:08,,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-04-2020,general,6210,Trump,13254,Donald Trump,REP,44.4
128055,68369,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,U.S. President,0,,5/24/20,6/2/20,11/3/20,,False,,True,False,False,9/2/20 20:27,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,48.0
128055,68369,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,U.S. President,0,,5/24/20,6/2/20,11/3/20,,False,,True,False,False,9/2/20 20:27,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Trump,13254,Donald Trump,REP,44.0
124402,66697,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,1624.0,rv,rv,Online,U.S. President,0,,5/31/20,6/1/20,11/3/20,,False,,,False,False,6/1/20 18:22,,https://assets.morningconsult.com/wp-uploads/2020/06/01181629/2005131_crosstabs_POLICE_RVs_FINAL_LM-1.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,51.0
124402,66697,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,1624.0,rv,rv,Online,U.S. President,0,,5/31/20,6/1/20,11/3/20,,False,,,False,False,6/1/20 18:22,,https://assets.morningconsult.com/wp-uploads/2020/06/01181629/2005131_crosstabs_POLICE_RVs_FINAL_LM-1.pdf,general,6210,Trump,13254,Donald Trump,REP,39.0
124406,66697,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,1990.0,a,a,Online,U.S. President,0,,5/31/20,6/1/20,11/3/20,,False,,,False,False,6/1/20 19:07,,https://assets.morningconsult.com/wp-uploads/2020/06/01190233/2005131_crosstabs_POLICE_Adults_FINAL_LM.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,46.0
124406,66697,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,1990.0,a,a,Online,U.S. President,0,,5/31/20,6/1/20,11/3/20,,False,,,False,False,6/1/20 19:07,,https://assets.morningconsult.com/wp-uploads/2020/06/01190233/2005131_crosstabs_POLICE_Adults_FINAL_LM.pdf,general,6210,Trump,13254,Donald Trump,REP,37.0
124409,66701,2020,Kansas,1447,Civiqs,185,Daily Kos,Civiqs,471.0,Civiqs,B/C,699.0,rv,rv,Online,U.S. President,0,,5/30/20,6/1/20,11/3/20,,False,,,False,False,6/2/20 08:20,,https://civiqs.com/documents/Civiqs_DailyKos_KS_banner_book_2020_06_ng72o3.pdf,general,6227,Biden,13256,Joseph R. Biden Jr.,DEM,40.0
124409,66701,2020,Kansas,1447,Civiqs,185,Daily Kos,Civiqs,471.0,Civiqs,B/C,699.0,rv,rv,Online,U.S. President,0,,5/30/20,6/1/20,11/3/20,,False,,,False,False,6/2/20 08:20,,https://civiqs.com/documents/Civiqs_DailyKos_KS_banner_book_2020_06_ng72o3.pdf,general,6227,Trump,13254,Donald Trump,REP,52.0
126792,67720,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,12000.0,lv,lv,Online,U.S. President,0,,5/30/20,6/1/20,11/3/20,,False,,True,False,False,7/28/20 06:57,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,48.0
126792,67720,2020,,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,12000.0,lv,lv,Online,U.S. President,0,,5/30/20,6/1/20,11/3/20,,False,,True,False,False,7/28/20 06:57,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Trump,13254,Donald Trump,REP,44.0
124408,66700,2020,,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1486.0,lv,lv,Online,U.S. President,0,,5/29/20,6/1/20,11/3/20,,False,,,False,False,6/2/20 07:07,,https://drive.google.com/file/d/1ypj11mR3myQIudjo1R9Cv--lS4P2Mpq3/view,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,47.0
124408,66700,2020,,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1486.0,lv,lv,Online,U.S. President,0,,5/29/20,6/1/20,11/3/20,,False,,,False,False,6/2/20 07:07,,https://drive.google.com/file/d/1ypj11mR3myQIudjo1R9Cv--lS4P2Mpq3/view,general,6210,Trump,13254,Donald Trump,REP,43.0
124454,66703,2020,,320,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,742.0,rv,rv,Live Phone,U.S. President,0,,5/28/20,6/1/20,11/3/20,,False,,,False,False,6/3/20 11:01,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_060320.pdf/,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,52.0
124454,66703,2020,,320,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,742.0,rv,rv,Live Phone,U.S. President,0,,5/28/20,6/1/20,11/3/20,,False,,,False,False,6/3/20 11:01,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_060320.pdf/,general,6210,Trump,13254,Donald Trump,REP,41.0
124461,66722,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,B+,1166.0,rv,rv,Live Phone,U.S. President,0,,5/28/20,6/1/20,11/3/20,,False,,,False,False,6/3/20 14:01,,https://poll.qu.edu/texas/release-detail?ReleaseID=3662,general,6254,Biden,13256,Joseph R. Biden Jr.,DEM,43.0
124461,66722,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,B+,1166.0,rv,rv,Live Phone,U.S. President,0,,5/28/20,6/1/20,11/3/20,,False,,,False,False,6/3/20 14:01,,https://poll.qu.edu/texas/release-detail?ReleaseID=3662,general,6254,Trump,13254,Donald Trump,REP,44.0
128054,68368,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,U.S. President,0,,5/23/20,6/1/20,11/3/20,,False,,True,False,False,9/2/20 20:27,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,48.0
128054,68368,2020,Wisconsin,1189,Morning Consult,,,Morning Consult,218.0,Morning Consult,B/C,797.0,lv,lv,Online,U.S. President,0,,5/23/20,6/1/20,11/3/20,,False,,True,False,False,9/2/20 20:27,,https://morningconsult.com/form/wisconsin-presidential-election-tracking/,general,6259,Trump,13254,Donald Trump,REP,44.0
124432,66709,2020,,1365,Change Research,576,CNBC,Change Research,48.0,Change Research,C-,1457.0,lv,lv,Online,U.S. President,0,,5/29/20,5/31/20,11/3/20,,False,,,False,False,6/3/20 08:52,,https://www.changeresearch.com/post/states-of-play-battleground-wave-6,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,48.0
124432,66709,2020,,1365,Change Research,576,CNBC,Change Research,48.0,Change Research,C-,1457.0,lv,lv,Online,U.S. President,0,,5/29/20,5/31/20,11/3/20,,False,,,False,False,6/3/20 08:52,,https://www.changeresearch.com/post/states-of-play-battleground-wave-6,general,6210,Trump,13254,Donald Trump,REP,41.0
124434,66710,2020,Arizona,1365,Change Research,576,CNBC,Change Research,48.0,Change Research,C-,329.0,lv,lv,Online,U.S. President,0,,5/29/20,5/31/20,11/3/20,,False,,,False,False,6/3/20 08:59,,https://www.changeresearch.com/post/states-of-play-battleground-wave-6,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,44.0
124434,66710,2020,Arizona,1365,Change Research,576,CNBC,Change Research,48.0,Change Research,C-,329.0,lv,lv,Online,U.S. President,0,,5/29/20,5/31/20,11/3/20,,False,,,False,False,6/3/20 08:59,,https://www.changeresearch.com/post/states-of-play-battleground-wave-6,general,6214,Trump,13254,Donald Trump,REP,45.0
124435,66711,2020,Florida,1365,Change Research,576,CNBC,Change Research,48.0,Change Research,C-,1186.0,lv,lv,Online,U.S. President,0,,5/29/20,5/31/20,11/3/20,,False,,,False,False,6/3/20 08:59,,https://www.changeresearch.com/post/states-of-play-battleground-wave-6,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,48.0
124435,66711,2020,Florida,1365,Change Research,576,CNBC,Change Research,48.0,Change Research,C-,1186.0,lv,lv,Online,U.S. President,0,,5/29/20,5/31/20,11/3/20,,False,,,False,False,6/3/20 08:59,,https://www.changeresearch.com/post/states-of-play-battleground-wave-6,general,6220,Trump,13254,Donald Trump,REP,45.0
